CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,State,Country
11265,623,AW00011265,Elizabeth,Jones,Elizabeth Jones,Female,2023-01-03,Kirkland,Washington,United States
11266,632,AW00011266,Taylor,Howard,Taylor Howard,Female,2021-09-10,Port Orchard,Washington,United States
11267,302,AW00011267,David,Diaz,David Diaz,Male,2021-09-17,Burlingame,California,United States
11268,312,AW00011268,Katelyn,Carter,Katelyn Carter,Female,2023-05-29,Coronado,California,United States
11269,314,AW00011269,Ryan,Foster,Ryan Foster,Male,2023-08-22,Daly City,California,United States
11270,334,AW00011270,Robert,Lee,Robert Lee,Male,2021-09-10,Lakewood,California,United States
11271,360,AW00011271,Danielle,Reed,Danielle Reed,Female,2021-09-27,San Francisco,California,United States
11272,300,AW00011272,Lauren,Martinez,Lauren Martinez,Female,2021-09-19,Beverly Hills,California,United States
11273,331,AW00011273,Nathan,Lal,Nathan Lal,Male,2023-05-14,La Jolla,California,United States
11274,609,AW00011274,Kyle,Foster,Kyle Foster,Male,2021-08-29,Bellingham,Washington,United States
11275,310,AW00011275,Jenny,Rai,Jenny Rai,Female,2021-08-30,Colma,California,United States
11276,49,AW00011276,Nancy,Chapman,Nancy Chapman,Female,2023-01-29,Cliffside,British Columbia,Canada
11277,62,AW00011277,Charles,Jackson,Charles Jackson,Male,2023-02-02,Royal Oak,British Columbia,Canada
11278,614,AW00011278,Jonathan,Phillips,Jonathan Phillips,Male,2021-09-16,Edmonds,Washington,United States
11279,616,AW00011279,Amanda,Cook,Amanda Cook,Female,2023-03-03,Everett,Washington,United States
11280,626,AW00011280,Robert,Collins,Robert Collins,Male,2023-07-01,Lynnwood,Washington,United States
11281,301,AW00011281,Megan,Barnes,Megan Barnes,Female,2021-09-13,Burbank,California,United States
11282,612,AW00011282,Christian,Thomas,Christian Thomas,Male,2021-08-31,Burien,Washington,United States
11283,299,AW00011283,Arturo,Lal,Arturo Lal,Male,2023-05-29,Berkeley,California,United States
11284,307,AW00011284,Theresa,Serrano,Theresa Serrano,Female,2023-02-06,Chula Vista,California,United States
11285,322,AW00011285,Jeremy,Anderson,Jeremy Anderson,Male,2023-07-27,Fremont,California,United States
11286,374,AW00011286,Hunter,Griffin,Hunter Griffin,Male,2021-09-21,Torrance,California,United States
11287,49,AW00011287,Henry,Garcia,Henry Garcia,Male,2023-01-29,Cliffside,British Columbia,Canada
11288,301,AW00011288,Cindy,Sanchez,Cindy Sanchez,Female,2023-03-05,Burbank,California,United States
11289,315,AW00011289,Maria,Carter,Maria Carter,Female,2021-09-08,Downey,California,United States
11290,334,AW00011290,Katelyn,Sanchez,Katelyn Sanchez,Female,2021-09-20,Lakewood,California,United States
11291,335,AW00011291,Jenna,Wright,Jenna Wright,Female,2021-09-04,Lemon Grove,California,United States
11292,361,AW00011292,Seth,Phillips,Seth Phillips,Male,2021-09-15,San Gabriel,California,United States
11293,632,AW00011293,Luke,Long,Luke Long,Male,2023-02-24,Port Orchard,Washington,United States
11294,618,AW00011294,Dalton,Clark,Dalton Clark,Male,2023-09-25,Issaquah,Washington,United States
11295,311,AW00011295,Taylor,Lewis,Taylor Lewis,Female,2021-09-25,Concord,California,United States
11296,616,AW00011296,Haley,Richardson,Haley Richardson,Female,2021-09-01,Everett,Washington,United States
11297,301,AW00011297,Noah,Coleman,Noah Coleman,Male,2021-09-26,Burbank,California,United States
11298,307,AW00011298,Jon,Luo,Jon Luo,Male,2021-09-12,Chula Vista,California,United States
11299,301,AW00011299,Orlando,Vazquez,Orlando Vazquez,Male,2021-09-26,Burbank,California,United States
11300,54,AW00011300,Fernando,Barnes,Fernando Barnes,Male,2023-01-31,N. Vancouver,British Columbia,Canada
11301,607,AW00011301,Cameron,Rodriguez,Cameron Rodriguez,Male,2023-06-09,Ballard,Washington,United States
11302,539,AW00011302,Spencer,Russell,Spencer Russell,Male,2021-09-06,Corvallis,Oregon,United States
11303,614,AW00011303,Julia,Coleman,Julia Coleman,Female,2021-09-02,Edmonds,Washington,United States
11304,547,AW00011304,Julia,Garcia,Julia Garcia,Female,2023-03-20,Portland,Oregon,United States
11305,307,AW00011305,Sean,Evans,Sean Evans,Male,2023-03-25,Chula Vista,California,United States
11306,312,AW00011306,Micah,Zhou,Micah Zhou,Male,2023-06-30,Coronado,California,United States
11307,314,AW00011307,Hunter,Rodriguez,Hunter Rodriguez,Male,2021-09-04,Daly City,California,United States
11308,546,AW00011308,Ian,Gonzales,Ian Gonzales,Male,2023-09-07,Oregon City,Oregon,United States
11309,536,AW00011309,Victoria,Lewis,Victoria Lewis,Female,2023-07-09,Beaverton,Oregon,United States
11310,360,AW00011310,Erin,Sanders,Erin Sanders,Female,2023-08-12,San Francisco,California,United States
11311,626,AW00011311,Gabrielle,Lopez,Gabrielle Lopez,Female,2023-04-18,Lynnwood,Washington,United States
11312,626,AW00011312,Sara,Richardson,Sara Richardson,Female,2023-05-17,Lynnwood,Washington,United States
11313,632,AW00011313,Trevor,Jenkins,Trevor Jenkins,Male,2023-05-07,Port Orchard,Washington,United States
11314,618,AW00011314,Mya,Flores,Mya Flores,Female,2023-02-25,Issaquah,Washington,United States
11315,632,AW00011315,Hailey,Ward,Hailey Ward,Female,2023-05-20,Port Orchard,Washington,United States
11316,51,AW00011316,Luke,Allen,Luke Allen,Male,2023-01-12,Langford,British Columbia,Canada
11317,548,AW00011317,Victoria,Russell,Victoria Russell,Female,2021-09-01,Salem,Oregon,United States
11318,614,AW00011318,Jessica,Wilson,Jessica Wilson,Female,2023-10-17,Edmonds,Washington,United States
11319,348,AW00011319,Jade,Bailey,Jade Bailey,Female,2021-09-09,Oakland,California,United States
11320,325,AW00011320,Morgan,Hill,Morgan Hill,Female,2023-06-15,Glendale,California,United States
11321,612,AW00011321,Terrance,Raman,Terrance Raman,Male,2023-02-23,Burien,Washington,United States
11322,611,AW00011322,Sydney,Garcia,Sydney Garcia,Female,2023-03-24,Bremerton,Washington,United States
11323,314,AW00011323,Jose,Patterson,Jose Patterson,Male,2021-09-10,Daly City,California,United States
11324,325,AW00011324,Zachary,Anderson,Zachary Anderson,Male,2021-09-26,Glendale,California,United States
11325,637,AW00011325,Elijah,Ross,Elijah Ross,Male,2021-09-19,Seattle,Washington,United States
11326,300,AW00011326,Rafael,Xie,Rafael Xie,Male,2021-09-15,Beverly Hills,California,United States
11327,301,AW00011327,Jaime,Moreno,Jaime Moreno,Male,2021-09-26,Burbank,California,United States
11328,55,AW00011328,Julian,Griffin,Julian Griffin,Male,2023-01-05,Newton,British Columbia,Canada
11329,311,AW00011329,Andy,Alvarez,Andy Alvarez,Male,2021-09-25,Concord,California,United States
11330,59,AW00011330,Ryan,Thompson,Ryan Thompson,Male,2023-02-12,Oak Bay,British Columbia,Canada
11331,63,AW00011331,Samantha,Jenkins,Samantha Jenkins,Female,2023-02-07,Shawnee,British Columbia,Canada
11332,153,AW00011332,Deanna,Ramos,Deanna Ramos,Female,2021-10-15,Berlin,Nordrhein-Westfalen,Germany
11333,261,AW00011333,Emily,Miller,Emily Miller,Female,2021-03-21,Newcastle upon Tyne,England,United Kingdom
11334,269,AW00011334,Nicole,Brown,Nicole Brown,Female,2021-03-04,Stoke-on-Trent,England,United Kingdom
11335,120,AW00011335,Carla,Raman,Carla Raman,Female,2021-10-23,Hof,Bayern,Germany
11336,204,AW00011336,Shaun,Raji,Shaun Raji,Male,2022-09-27,Paris,Seine (Paris),France
11337,273,AW00011337,Jerome,Romero,Jerome Romero,Male,2021-03-09,Watford,England,United Kingdom
11338,154,AW00011338,Frank,Navarro,Frank Navarro,Male,2021-10-11,Bonn,Nordrhein-Westfalen,Germany
11339,202,AW00011339,Dennis,She,Dennis She,Male,2022-10-07,Paris,Seine (Paris),France
11340,192,AW00011340,Melody,Munoz,Melody Munoz,Female,2022-10-27,Paris,Seine (Paris),France
11341,236,AW00011341,Randy,Zeng,Randy Zeng,Male,2021-04-11,Cheltenham,England,United Kingdom
11342,191,AW00011342,Marshall,Wang,Marshall Wang,Male,2023-07-12,Boulogne-sur-Mer,Pas de Calais,France
11343,264,AW00011343,Arthur,Carlson,Arthur Carlson,Male,2021-04-04,Oxon,England,United Kingdom
11344,262,AW00011344,Jessie,Jimenez,Jessie Jimenez,Female,2021-05-13,Oxford,England,United Kingdom
11345,224,AW00011345,Robin,Ramos,Robin Ramos,Female,2022-10-22,Tremblay-en-France,Seine Saint Denis,France
11346,196,AW00011346,Deanna,Gutierrez,Deanna Gutierrez,Female,2022-10-01,Paris,Seine (Paris),France
11347,156,AW00011347,Roy,Navarro,Roy Navarro,Male,2023-03-16,Braunschweig,Nordrhein-Westfalen,Germany
11348,151,AW00011348,Shawn,Rai,Shawn Rai,Male,2023-03-31,Paderborn,Hamburg,Germany
11349,134,AW00011349,Mindy,Luo,Mindy Luo,Female,2024-01-13,München,Hessen,Germany
11350,265,AW00011350,Cara,Zhou,Cara Zhou,Female,2023-02-05,Peterborough,England,United Kingdom
11351,253,AW00011351,Anne,Ramos,Anne Ramos,Female,2021-06-12,London,England,United Kingdom
11352,222,AW00011352,Raymond,Rodriguez,Raymond Rodriguez,Male,2023-05-01,Pantin,Seine Saint Denis,France
11353,271,AW00011353,Carrie,Ortega,Carrie Ortega,Female,2021-06-12,Warrington,England,United Kingdom
11354,119,AW00011354,Deanna,Suarez,Deanna Suarez,Female,2023-12-03,Grevenbroich,Bayern,Germany
11355,275,AW00011355,Roberto,Gutierrez,Roberto Gutierrez,Male,2023-09-26,Wokingham,England,United Kingdom
11356,6,AW00011356,Terrence,Carson,Terrence Carson,Male,2021-05-10,Lavender Bay,New South Wales,Australia
11357,21,AW00011357,Ramon,Ye,Ramon Ye,Male,2021-06-18,Caloundra,Queensland,Australia
11358,2,AW00011358,Cynthia,Malhotra,Cynthia Malhotra,Female,2021-06-28,Coffs Harbour,New South Wales,Australia
11359,7,AW00011359,Jarrod,Prasad,Jarrod Prasad,Male,2021-06-13,Malabar,New South Wales,Australia
11360,26,AW00011360,Tyrone,Serrano,Tyrone Serrano,Male,2021-06-27,Rockhampton,Queensland,Australia
11361,10,AW00011361,Cindy,Ramos,Cindy Ramos,Female,2023-10-01,Newcastle,New South Wales,Australia
11362,33,AW00011362,Damien,Shan,Damien Shan,Male,2023-03-29,Cranbourne,Victoria,Australia
11363,35,AW00011363,Julian,Ross,Julian Ross,Male,2021-06-08,Melbourne,Victoria,Australia
11364,34,AW00011364,Jennifer,Collins,Jennifer Collins,Female,2021-06-07,Geelong,Victoria,Australia
11365,29,AW00011365,Brittney,Sun,Brittney Sun,Female,2021-05-31,Findon,South Australia,Australia
11366,37,AW00011366,Virginia,Patel,Virginia Patel,Female,2023-06-24,Seaford,Victoria,Australia
11367,12,AW00011367,Calvin,Nara,Calvin Nara,Male,2023-07-07,North Sydney,New South Wales,Australia
11368,26,AW00011368,Edward,Miller,Edward Miller,Male,2021-06-24,Rockhampton,Queensland,Australia
11369,29,AW00011369,Ashlee,Tang,Ashlee Tang,Female,2023-07-05,Findon,South Australia,Australia
11370,38,AW00011370,Alicia,Xu,Alicia Xu,Female,2023-07-13,South Melbourne,Victoria,Australia
11371,26,AW00011371,Lacey,Jai,Lacey Jai,Female,2023-11-07,Rockhampton,Queensland,Australia
11372,20,AW00011372,Wendy,Romero,Wendy Romero,Female,2021-06-07,Brisbane,Queensland,Australia
11373,135,AW00011373,Carly,Luo,Carly Luo,Female,2023-08-27,Salzgitter,Hessen,Germany
11374,162,AW00011374,Jimmy,Ortega,Jimmy Ortega,Male,2023-04-15,Werne,Nordrhein-Westfalen,Germany
11375,240,AW00011375,Francisco,Martinez,Francisco Martinez,Male,2023-10-17,High Wycombe,England,United Kingdom
11376,268,AW00011376,Lance,Vazquez,Lance Vazquez,Male,2023-10-15,Liverpool,England,United Kingdom
11377,161,AW00011377,David,Robinett,David Robinett,Male,2023-02-28,Solingen,Nordrhein-Westfalen,Germany
11378,184,AW00011378,Shannon,Liang,Shannon Liang,Female,2022-10-17,Metz,Moselle,France
11379,214,AW00011379,Gary,Vazquez,Gary Vazquez,Male,2022-10-02,Boulogne-Billancourt,Hauts de Seine,France
11380,175,AW00011380,Mitchell,Kumar,Mitchell Kumar,Male,2021-10-11,Saarlouis,Saarland,Germany
11381,249,AW00011381,Meredith,Raman,Meredith Raman,Female,2021-06-12,London,England,United Kingdom
11382,189,AW00011382,Edward,Patterson,Edward Patterson,Male,2022-11-03,Roubaix,Nord,France
11383,206,AW00011383,Marie,Gill,Marie Gill,Female,2024-01-01,Roissy en Brie,Seine et Marne,France
11384,211,AW00011384,Tiffany,Wang,Tiffany Wang,Female,2023-08-02,Les Ulis,Essonne,France
11385,279,AW00011385,Miguel,Allen,Miguel Allen,Male,2023-07-06,York,England,United Kingdom
11386,127,AW00011386,Jaclyn,Cai,Jaclyn Cai,Female,2023-11-02,Darmstadt,Hessen,Germany
11387,238,AW00011387,Megan,Ramirez,Megan Ramirez,Female,2021-07-26,Gateshead,England,United Kingdom
11388,279,AW00011388,Joseph,Martin,Joseph Martin,Male,2021-07-03,York,England,United Kingdom
11389,130,AW00011389,Karl,Shan,Karl Shan,Male,2023-11-17,Duesseldorf,Hessen,Germany
11390,208,AW00011390,Christine,Raji,Christine Raji,Female,2023-11-07,Saint Germain en Laye,Yveline,France
11391,135,AW00011391,Lindsay,Xie,Lindsay Xie,Female,2023-10-26,Salzgitter,Hessen,Germany
11392,131,AW00011392,Willie,Zhao,Willie Zhao,Male,2023-03-29,Frankfurt,Hessen,Germany
11393,182,AW00011393,Kurt,Pal,Kurt Pal,Male,2023-07-16,Saint Ouen,Loir et Cher,France
11394,259,AW00011394,George,McDonald,George McDonald,Male,2021-07-04,Milton Keynes,England,United Kingdom
11395,118,AW00011395,Beth,Gutierrez,Beth Gutierrez,Female,2021-11-14,Frankfurt,Bayern,Germany
11396,175,AW00011396,Ian,Lopez,Ian Lopez,Male,2023-10-26,Saarlouis,Saarland,Germany
11397,197,AW00011397,Latoya,Shan,Latoya Shan,Female,2023-07-07,Paris,Seine (Paris),France
11398,261,AW00011398,Colin,Nath,Colin Nath,Male,2021-07-03,Newcastle upon Tyne,England,United Kingdom
11399,202,AW00011399,Brenda,Mehta,Brenda Mehta,Female,2023-04-13,Paris,Seine (Paris),France
11400,251,AW00011400,Franklin,Raji,Franklin Raji,Male,2021-07-15,London,England,United Kingdom
11401,204,AW00011401,Linda,Navarro,Linda Navarro,Female,2022-10-28,Paris,Seine (Paris),France
11402,183,AW00011402,Kelli,Cai,Kelli Cai,Female,2022-11-07,Orleans,Loiret,France
11403,179,AW00011403,Nancy,Schmidt,Nancy Schmidt,Female,2022-10-28,Saint Ouen,Charente-Maritime,France
11404,133,AW00011404,Megan,Taylor,Megan Taylor,Female,2023-02-10,Kassel,Hessen,Germany
11405,143,AW00011405,Bonnie,Goel,Bonnie Goel,Female,2023-03-31,Bonn,Hamburg,Germany
11406,199,AW00011406,Latoya,Xu,Latoya Xu,Female,2022-11-04,Paris,Seine (Paris),France
11407,170,AW00011407,Mario,She,Mario She,Male,2023-06-23,Münster,Saarland,Germany
11408,257,AW00011408,Darren,Gill,Darren Gill,Male,2023-03-05,London,England,United Kingdom
11409,208,AW00011409,Jacqueline,Hayes,Jacqueline Hayes,Female,2022-11-17,Saint Germain en Laye,Yveline,France
11410,201,AW00011410,Maurice,Goel,Maurice Goel,Male,2022-11-13,Paris,Seine (Paris),France
11411,121,AW00011411,Devin,Ross,Devin Ross,Male,2023-08-04,Ingolstadt,Bayern,Germany
11412,121,AW00011412,Sydney,Bryant,Sydney Bryant,Female,2021-11-05,Ingolstadt,Bayern,Germany
11413,238,AW00011413,Megan,Stewart,Megan Stewart,Female,2021-08-10,Gateshead,England,United Kingdom
11414,241,AW00011414,Ian,Richardson,Ian Richardson,Male,2021-08-13,Kirkby,England,United Kingdom
11415,127,AW00011415,Randy,She,Randy She,Male,2023-08-16,Darmstadt,Hessen,Germany
11416,185,AW00011416,Katrina,Becker,Katrina Becker,Female,2022-11-07,Croix,Nord,France
11417,222,AW00011417,Lacey,Zheng,Lacey Zheng,Female,2022-11-04,Pantin,Seine Saint Denis,France
11418,160,AW00011418,Rafael,Hu,Rafael Hu,Male,2023-12-17,Paderborn,Nordrhein-Westfalen,Germany
11419,273,AW00011419,Kyle,Scott,Kyle Scott,Male,2023-03-12,Watford,England,United Kingdom
11420,189,AW00011420,Jordan,Turner,Jordan Turner,Male,2022-11-01,Roubaix,Nord,France
11421,172,AW00011421,Amy,Sun,Amy Sun,Female,2021-11-03,Offenbach,Saarland,Germany
11422,268,AW00011422,Dustin,Deng,Dustin Deng,Male,2021-08-22,Liverpool,England,United Kingdom
11423,147,AW00011423,Jasmine,Stewart,Jasmine Stewart,Female,2021-12-10,Hamburg,Hamburg,Germany
11424,164,AW00011424,Pamela,Garcia,Pamela Garcia,Female,2023-04-21,Berlin,Saarland,Germany
11425,184,AW00011425,Ariana,Gray,Ariana Gray,Female,2022-11-22,Metz,Moselle,France
11426,156,AW00011426,Kristopher,Mehta,Kristopher Mehta,Male,2023-04-09,Braunschweig,Nordrhein-Westfalen,Germany
11427,168,AW00011427,Desiree,Dominguez,Desiree Dominguez,Female,2021-12-20,Kiel,Saarland,Germany
11428,173,AW00011428,Deanna,Perez,Deanna Perez,Female,2021-12-05,Poing,Saarland,Germany
11429,218,AW00011429,Marco,Lopez,Marco Lopez,Male,2022-12-14,Sèvres,Hauts de Seine,France
11430,155,AW00011430,Casey,Yuan,Casey Yuan,Female,2023-03-19,Bottrop,Nordrhein-Westfalen,Germany
11431,120,AW00011431,Bryant,Garcia,Bryant Garcia,Male,2021-12-21,Hof,Bayern,Germany
11432,206,AW00011432,Dominique,Prasad,Dominique Prasad,Female,2022-12-10,Roissy en Brie,Seine et Marne,France
11433,224,AW00011433,Maurice,Shan,Maurice Shan,Male,2022-12-02,Tremblay-en-France,Seine Saint Denis,France
11434,274,AW00011434,Andre,Lopez,Andre Lopez,Male,2023-06-15,West Sussex,England,United Kingdom
11435,168,AW00011435,Robin,Romero,Robin Romero,Female,2024-01-04,Kiel,Saarland,Germany
11436,273,AW00011436,Taylor,Cox,Taylor Cox,Female,2023-05-22,Watford,England,United Kingdom
11437,190,AW00011437,Alfredo,Moreno,Alfredo Moreno,Male,2023-12-19,Villeneuve-d'Ascq,Nord,France
11438,162,AW00011438,Jenny,Nara,Jenny Nara,Female,2023-02-05,Werne,Nordrhein-Westfalen,Germany
11439,217,AW00011439,Janet,Munoz,Janet Munoz,Female,2022-11-29,Paris La Defense,Hauts de Seine,France
11440,187,AW00011440,Sergio,Weber,Sergio Weber,Male,2023-03-27,Lille,Nord,France
11441,192,AW00011441,Erika,Gomez,Erika Gomez,Female,2024-01-08,Paris,Seine (Paris),France
11442,224,AW00011442,Joseph,Harris,Joseph Harris,Male,2023-09-29,Tremblay-en-France,Seine Saint Denis,France
11443,31,AW00011443,Grace,Griffin,Grace Griffin,Female,2021-06-07,Hobart,Tasmania,Australia
11444,32,AW00011444,Tina,Mehta,Tina Mehta,Female,2021-06-01,Bendigo,Victoria,Australia
11445,15,AW00011445,Kari,Kim,Kari Kim,Female,2021-06-06,Silverwater,New South Wales,Australia
11446,5,AW00011446,Bethany,Chander,Bethany Chander,Female,2021-06-18,Lane Cove,New South Wales,Australia
11447,25,AW00011447,Jennifer,Roberts,Jennifer Roberts,Female,2021-06-28,Hervey Bay,Queensland,Australia
11448,35,AW00011448,Kyle,Patterson,Kyle Patterson,Male,2021-06-16,Melbourne,Victoria,Australia
11449,37,AW00011449,Alvin,Hu,Alvin Hu,Male,2021-06-19,Seaford,Victoria,Australia
11450,28,AW00011450,Brett,Mehta,Brett Mehta,Male,2021-06-29,Cloverdale,South Australia,Australia
11451,10,AW00011451,Ruben,Muñoz,Ruben Muñoz,Male,2021-07-29,Newcastle,New South Wales,Australia
11452,21,AW00011452,Erika,Rubio,Erika Rubio,Female,2021-07-11,Caloundra,Queensland,Australia
11453,31,AW00011453,Stanley,Malhotra,Stanley Malhotra,Male,2021-07-15,Hobart,Tasmania,Australia
11454,35,AW00011454,Melinda,Navarro,Melinda Navarro,Female,2021-07-31,Melbourne,Victoria,Australia
11455,36,AW00011455,Ross,Sanz,Ross Sanz,Male,2021-07-01,Melton,Victoria,Australia
